,country,year,sex,age,suicides_no,population,crude_rate_per_100k
28884,Paraguay,1987,female,15-24,12,377753.0,3.1766789410011302
28885,Paraguay,1987,female,25-34,2,275955.0,0.7247558478737476
28886,Paraguay,1987,female,35-54,4,301417.0,1.3270651622171277
28887,Paraguay,1987,female,05-14,3,485452.0,0.6179807684384861
28888,Paraguay,1987,female,55-74,1,145386.0,0.68782413712462
28889,Paraguay,1987,female,75+,1,29224.0,3.421845058855735
28890,Paraguay,1987,male,15-24,11,389735.0,2.8224306259381375
28891,Paraguay,1987,male,25-34,6,286352.0,2.0953232385315976
28892,Paraguay,1987,male,35-54,15,313985.0,4.7772982785801865
28893,Paraguay,1987,male,05-14,0,500586.0,0.0
28894,Paraguay,1987,male,55-74,4,134656.0,2.970532319391635
28895,Paraguay,1987,male,75+,3,21474.0,13.970382788488406
28896,Paraguay,1988,female,15-24,193,384536.0,13.185093722737907
28897,Paraguay,1988,female,25-34,193,284401.0,13.185093722737907
28898,Paraguay,1988,female,35-54,193,314563.0,13.185093722737907
28899,Paraguay,1988,female,05-14,193,501557.0,13.185093722737907
28900,Paraguay,1988,female,55-74,193,148160.0,13.185093722737907
28901,Paraguay,1988,female,75+,193,30332.0,13.185093722737907
28902,Paraguay,1988,male,15-24,193,395992.0,13.185093722737907
28903,Paraguay,1988,male,25-34,193,294326.0,13.185093722737907
28904,Paraguay,1988,male,35-54,193,328403.0,13.185093722737907
28905,Paraguay,1988,male,05-14,193,517201.0,13.185093722737907
28906,Paraguay,1988,male,55-74,193,137619.0,13.185093722737907
28907,Paraguay,1988,male,75+,193,22405.0,13.185093722737907
28908,Paraguay,1989,female,15-24,13,391348.0,3.321851651215798
28909,Paraguay,1989,female,25-34,3,292941.0,1.0240970024680738
28910,Paraguay,1989,female,35-54,0,328057.0,0.0
28911,Paraguay,1989,female,05-14,1,517971.0,0.1930610014846391
28912,Paraguay,1989,female,55-74,0,151253.0,0.0
28913,Paraguay,1989,female,75+,2,31393.0,6.370847004109197
28914,Paraguay,1989,male,15-24,12,402329.0,2.9826336157721665
28915,Paraguay,1989,male,25-34,11,302327.0,3.6384444657605837
28916,Paraguay,1989,male,35-54,17,343125.0,4.954462659380693
28917,Paraguay,1989,male,05-14,0,534185.0,0.0
28918,Paraguay,1989,male,55-74,6,140982.0,4.255862450525599
28919,Paraguay,1989,male,75+,2,23265.0,8.596604341285193
28920,Paraguay,1990,female,15-24,24,398531.0,6.022116221824651
28921,Paraguay,1990,female,25-34,8,301682.0,2.6517989140883444
28922,Paraguay,1990,female,35-54,7,341511.0,2.0497143576634427
28923,Paraguay,1990,female,05-14,4,534004.0,0.7490580594901911
28924,Paraguay,1990,female,55-74,6,154872.0,3.874167054083372
28925,Paraguay,1990,female,75+,1,32425.0,3.084040092521203
28926,Paraguay,1990,male,15-24,23,409193.0,5.620819515485358
28927,Paraguay,1990,male,25-34,10,310522.0,3.2203837409265685
28928,Paraguay,1990,male,35-54,9,357722.0,2.5159201838299015
28929,Paraguay,1990,male,05-14,0,550763.0,0.0
28930,Paraguay,1990,male,55-74,4,144947.0,2.759629381774028
28931,Paraguay,1990,male,75+,3,24057.0,12.47038284075321
28932,Paraguay,1991,female,15-24,13,405630.0,3.2048911569657075
28933,Paraguay,1991,female,25-34,4,310280.0,1.2891581797086504
28934,Paraguay,1991,female,35-54,4,355055.0,1.1265860218839334
28935,Paraguay,1991,female,05-14,4,550401.0,0.7267428656561307
28936,Paraguay,1991,female,55-74,2,158432.0,1.2623712381337104
28937,Paraguay,1991,female,75+,0,34004.0,0.0
28938,Paraguay,1991,male,15-24,15,416191.0,3.6041144570641848
28939,Paraguay,1991,male,25-34,8,319155.0,2.5066190409048894
28940,Paraguay,1991,male,35-54,14,371882.0,3.7646350186349435
28941,Paraguay,1991,male,05-14,2,567556.0,0.35238813438673894
28942,Paraguay,1991,male,55-74,8,148800.0,5.376344086021505
28943,Paraguay,1991,male,75+,1,25426.0,3.9329819869425
28944,Paraguay,1994,female,15-24,7,431939.0,1.6205992049803328
28945,Paraguay,1994,female,25-34,6,334061.0,1.7960791591954763
28946,Paraguay,1994,female,35-54,7,396264.0,1.7664991016090283
28947,Paraguay,1994,female,05-14,2,594178.0,0.3365994701924339
28948,Paraguay,1994,female,55-74,3,171623.0,1.7480174568676694
28949,Paraguay,1994,female,75+,2,38397.0,5.208740266166628
28950,Paraguay,1994,male,15-24,22,443189.0,4.964022121487672
28951,Paraguay,1994,male,25-34,15,343206.0,4.370552962360798
28952,Paraguay,1994,male,35-54,22,414561.0,5.306818538164468
28953,Paraguay,1994,male,05-14,4,612776.0,0.6527670796506391
28954,Paraguay,1994,male,55-74,16,163247.0,9.801098948219568
28955,Paraguay,1994,male,75+,2,29076.0,6.878525244187646
28956,Paraguay,1995,female,15-24,16,443966.0,3.6038795763639557
28957,Paraguay,1995,female,25-34,3,340494.0,0.8810727942342597
28958,Paraguay,1995,female,35-54,6,410701.0,1.4609168227006997
28959,Paraguay,1995,female,05-14,7,606342.0,1.1544639823729843
28960,Paraguay,1995,female,55-74,3,176454.0,1.700159815022612
28961,Paraguay,1995,female,75+,0,39786.0,0.0
28962,Paraguay,1995,male,15-24,28,455746.0,6.143773066576558
28963,Paraguay,1995,male,25-34,17,349465.0,4.864578713175854
28964,Paraguay,1995,male,35-54,27,429613.0,6.284726020860635
28965,Paraguay,1995,male,05-14,1,625433.0,0.1598892287423273
28966,Paraguay,1995,male,55-74,7,168605.0,4.151715548174728
28967,Paraguay,1995,male,75+,3,30153.0,9.949258780220873
28968,Paraguay,1996,female,15-24,12,457285.0,2.6241840427742
28969,Paraguay,1996,female,25-34,7,346518.0,2.0200970800939633
28970,Paraguay,1996,female,35-54,6,424905.0,1.4120803473717654
28971,Paraguay,1996,female,05-14,3,617889.0,0.4855240989886533
28972,Paraguay,1996,female,55-74,2,180915.0,1.1054915291711578
28973,Paraguay,1996,female,75+,0,41669.0,0.0
28974,Paraguay,1996,male,15-24,22,469606.0,4.684778303514009
28975,Paraguay,1996,male,25-34,15,354956.0,4.22587588320806
28976,Paraguay,1996,male,35-54,19,444785.0,4.271726789347663
28977,Paraguay,1996,male,05-14,0,637559.0,0.0
28978,Paraguay,1996,male,55-74,11,173535.0,6.338778920678826
28979,Paraguay,1996,male,75+,2,31800.0,6.289308176100628
28980,Paraguay,1997,female,15-24,15,472212.0,3.1765393509694797
28981,Paraguay,1997,female,25-34,10,351803.0,2.8424999218312523
28982,Paraguay,1997,female,35-54,7,439187.0,1.5938540985958145
28983,Paraguay,1997,female,05-14,6,627765.0,0.9557716661489569
28984,Paraguay,1997,female,55-74,3,185568.0,1.6166580444904295
28985,Paraguay,1997,female,75+,0,43429.0,0.0
28986,Paraguay,1997,male,15-24,29,485277.0,5.975968364459886
28987,Paraguay,1997,male,25-34,21,359615.0,5.839578438051805
28988,Paraguay,1997,male,35-54,20,460079.0,4.34707952329926
28989,Paraguay,1997,male,05-14,4,648002.0,0.6172820454257858
28990,Paraguay,1997,male,55-74,10,178700.0,5.595970900951316
28991,Paraguay,1997,male,75+,1,33336.0,2.9997600191984644
28992,Paraguay,1998,female,15-24,22,488313.0,4.505307046914581
28993,Paraguay,1998,female,25-34,4,356782.0,1.1211327925736163
28994,Paraguay,1998,female,35-54,8,453570.0,1.7637850827876622
28995,Paraguay,1998,female,05-14,7,636190.0,1.1003002247756173
28996,Paraguay,1998,female,55-74,3,190476.0,1.575001575001575
28997,Paraguay,1998,female,75+,1,45155.0,2.214594175617318
28998,Paraguay,1998,male,15-24,25,502306.0,4.97704586447305
28999,Paraguay,1998,male,25-34,21,363959.0,5.76988067337255
29000,Paraguay,1998,male,35-54,28,475395.0,5.8898389760094245
29001,Paraguay,1998,male,05-14,0,656944.0,0.0
29002,Paraguay,1998,male,55-74,15,184198.0,8.14341089479799
29003,Paraguay,1998,male,75+,4,34806.0,11.49227144745159
29004,Paraguay,1999,female,15-24,31,504952.0,6.1391973890587614
29005,Paraguay,1999,female,25-34,0,362111.0,0.0
29006,Paraguay,1999,female,35-54,16,468102.0,3.4180584573447668
29007,Paraguay,1999,female,05-14,2,643639.0,0.31073319049964343
29008,Paraguay,1999,female,55-74,5,195757.0,2.5541870788784053
29009,Paraguay,1999,female,75+,1,46953.0,2.129789363831917
29010,Paraguay,1999,male,15-24,31,519970.0,5.961882416293248
29011,Paraguay,1999,male,25-34,20,368766.0,5.423493489096066
29012,Paraguay,1999,male,35-54,37,490653.0,7.540970910195189
29013,Paraguay,1999,male,05-14,2,664839.0,0.30082471094505586
29014,Paraguay,1999,male,55-74,15,190207.0,7.88614509455488
29015,Paraguay,1999,male,75+,1,36271.0,2.7570235174106035
29016,Paraguay,2000,female,15-24,23,521651.0,4.409078100109077
29017,Paraguay,2000,female,25-34,2,368319.0,0.543007555950141
29018,Paraguay,2000,female,35-54,14,482688.0,2.9004242906390876
29019,Paraguay,2000,female,05-14,3,650449.0,0.4612198650470675
29020,Paraguay,2000,female,55-74,4,201515.0,1.9849638984690965
29021,Paraguay,2000,female,75+,1,48858.0,2.0467477178762947
29022,Paraguay,2000,male,15-24,28,537673.0,5.207626196591608
29023,Paraguay,2000,male,25-34,33,374656.0,8.808079945336521
29024,Paraguay,2000,male,35-54,27,505726.0,5.33885938235329
29025,Paraguay,2000,male,05-14,2,672014.0,0.2976128473513945
29026,Paraguay,2000,male,55-74,16,196856.0,8.127768521152516
29027,Paraguay,2000,male,75+,1,37753.0,2.6487961221624774
29028,Paraguay,2001,female,15-24,25,536659.0,4.65845164247688
29029,Paraguay,2001,female,25-34,7,375000.0,1.8666666666666667
29030,Paraguay,2001,female,35-54,12,497708.0,2.4110522635762335
29031,Paraguay,2001,female,05-14,6,656430.0,0.9140350075407888
29032,Paraguay,2001,female,55-74,3,207018.0,1.449149349331942
29033,Paraguay,2001,female,75+,1,51331.0,1.9481404998928522
29034,Paraguay,2001,male,15-24,37,553522.0,6.684467826030402
29035,Paraguay,2001,male,25-34,16,382094.0,4.18745125545023
29036,Paraguay,2001,male,35-54,15,520113.0,2.8839886716924976
29037,Paraguay,2001,male,05-14,4,678435.0,0.589592223278575
29038,Paraguay,2001,male,55-74,18,203149.0,8.86049156038179
29039,Paraguay,2001,male,75+,8,39855.0,20.072763768661396
29040,Paraguay,2002,female,15-24,32,552182.0,5.7951907161044725
29041,Paraguay,2002,female,25-34,11,382378.0,2.87673454016706
29042,Paraguay,2002,female,35-54,10,513310.0,1.9481404998928524
29043,Paraguay,2002,female,05-14,7,662632.0,1.0563932922044212
29044,Paraguay,2002,female,55-74,6,213126.0,2.8152360575434248
29045,Paraguay,2002,female,75+,0,53927.0,0.0
29046,Paraguay,2002,male,15-24,42,569595.0,7.373660232270297
29047,Paraguay,2002,male,25-34,25,390558.0,6.4010979163146065
29048,Paraguay,2002,male,35-54,32,535007.0,5.981230152128851
29049,Paraguay,2002,male,05-14,1,685092.0,0.14596579729437797
29050,Paraguay,2002,male,55-74,9,210122.0,4.283225935408953
29051,Paraguay,2002,male,75+,2,41992.0,4.762811964183654
29052,Paraguay,2003,female,15-24,31,567525.0,5.462314435487423
29053,Paraguay,2003,female,25-34,4,390609.0,1.0240419447580573
29054,Paraguay,2003,female,35-54,5,528807.0,0.9455245486538566
29055,Paraguay,2003,female,05-14,4,668533.0,0.5983249891927549
29056,Paraguay,2003,female,55-74,1,219923.0,0.4547046011558591
29057,Paraguay,2003,female,75+,0,56494.0,0.0
29058,Paraguay,2003,male,15-24,39,585314.0,6.663090238743649
29059,Paraguay,2003,male,25-34,16,400125.0,3.998750390502968
29060,Paraguay,2003,male,35-54,43,549755.0,7.821666014861165
29061,Paraguay,2003,male,05-14,8,691456.0,1.1569788967049242
29062,Paraguay,2003,male,55-74,16,217888.0,7.343222205903951
29063,Paraguay,2003,male,75+,7,44060.0,15.887426236949615
29064,Paraguay,2004,female,15-24,40,581699.0,6.8764085893219695
29065,Paraguay,2004,female,25-34,9,399856.0,2.250810291705014
29066,Paraguay,2004,female,35-54,16,543113.0,2.9459799341941735
29067,Paraguay,2004,female,05-14,6,673228.0,0.8912285288193599
29068,Paraguay,2004,female,55-74,5,227535.0,2.1974641263981365
29069,Paraguay,2004,female,75+,1,58790.0,1.7009695526450077
29070,Paraguay,2004,male,15-24,53,599849.0,8.835556948498706
29071,Paraguay,2004,male,25-34,34,410848.0,8.275566632915336
29072,Paraguay,2004,male,35-54,35,563346.0,6.212878053629563
29073,Paraguay,2004,male,05-14,8,696611.0,1.1484171223250854
29074,Paraguay,2004,male,55-74,20,226553.0,8.827956372239608
29075,Paraguay,2004,male,75+,7,45873.0,15.259520851045277
29076,Paraguay,2005,female,15-24,44,594065.0,7.4065969212123255
29077,Paraguay,2005,female,25-34,13,410317.0,3.1682820843396686
29078,Paraguay,2005,female,35-54,14,555555.0,2.52000252000252
29079,Paraguay,2005,female,05-14,10,675887.0,1.4795372599265855
29080,Paraguay,2005,female,55-74,3,236025.0,1.2710517953606608
29081,Paraguay,2005,female,75+,0,60692.0,0.0
29082,Paraguay,2005,male,15-24,54,612683.0,8.813693214925173
29083,Paraguay,2005,male,25-34,24,422818.0,5.67620110780525
29084,Paraguay,2005,male,35-54,40,575210.0,6.953982023956468
29085,Paraguay,2005,male,05-14,7,699704.0,1.0004230360266626
29086,Paraguay,2005,male,55-74,23,236152.0,9.739489820115857
29087,Paraguay,2005,male,75+,7,47349.0,14.783839151830028
29088,Paraguay,2006,female,15-24,28,604935.0,4.628596460776778
29089,Paraguay,2006,female,25-34,10,423389.0,2.361894144628226
29090,Paraguay,2006,female,35-54,18,565035.0,3.185643367225039
29091,Paraguay,2006,female,05-14,5,678059.0,0.7373989579077926
29092,Paraguay,2006,female,55-74,8,245285.0,3.2615121185559652
29093,Paraguay,2006,female,75+,0,62780.0,0.0
29094,Paraguay,2006,male,15-24,62,624318.0,9.93083652882025
29095,Paraguay,2006,male,25-34,36,437359.0,8.231224234553308
29096,Paraguay,2006,male,35-54,49,584438.0,8.384122866754044
29097,Paraguay,2006,male,05-14,9,702450.0,1.2812299807815504
29098,Paraguay,2006,male,55-74,18,246222.0,7.310475911981871
29099,Paraguay,2006,male,75+,8,49190.0,16.263468184590362
29100,Paraguay,2007,female,15-24,33,613122.0,5.382289332302544
29101,Paraguay,2007,female,25-34,14,437509.0,3.199934172782731
29102,Paraguay,2007,female,35-54,7,572154.0,1.2234468342439273
29103,Paraguay,2007,female,05-14,9,677311.0,1.3287839707313185
29104,Paraguay,2007,female,55-74,5,255119.0,1.9598697078618212
29105,Paraguay,2007,female,75+,0,64408.0,0.0
29106,Paraguay,2007,male,15-24,44,633346.0,6.947229476463103
29107,Paraguay,2007,male,25-34,40,452960.0,8.830801836806781
29108,Paraguay,2007,male,35-54,39,591517.0,6.593217101114592
29109,Paraguay,2007,male,05-14,5,702214.0,0.7120336535586018
29110,Paraguay,2007,male,55-74,22,256849.0,8.56534384015511
29111,Paraguay,2007,male,75+,9,50660.0,17.765495459928935
29112,Paraguay,2008,female,15-24,27,619561.0,4.357924401309959
29113,Paraguay,2008,female,25-34,7,452518.0,1.5468997918314853
29114,Paraguay,2008,female,35-54,13,577902.0,2.2495163539838936
29115,Paraguay,2008,female,05-14,7,674138.0,1.038363065129098
29116,Paraguay,2008,female,55-74,7,265380.0,2.637727032933906
29117,Paraguay,2008,female,75+,1,65848.0,1.5186490098408456
29118,Paraguay,2008,male,15-24,50,640673.0,7.804293297829002
29119,Paraguay,2008,male,25-34,43,469369.0,9.161235616327453
29120,Paraguay,2008,male,35-54,36,597502.0,6.025084434863817
29121,Paraguay,2008,male,05-14,2,699445.0,0.28594099607545986
29122,Paraguay,2008,male,55-74,22,267868.0,8.213000433049114
29123,Paraguay,2008,male,75+,7,51965.0,13.470605215048591
29124,Paraguay,2009,female,15-24,33,625692.0,5.274160449550258
29125,Paraguay,2009,female,25-34,12,468073.0,2.563702670309973
29126,Paraguay,2009,female,35-54,14,583930.0,2.397547651259569
29127,Paraguay,2009,female,05-14,5,669630.0,0.7466810029419232
29128,Paraguay,2009,female,55-74,6,275899.0,2.1747088608512537
29129,Paraguay,2009,female,75+,0,67455.0,0.0
29130,Paraguay,2009,male,15-24,73,647674.0,11.271102437337301
29131,Paraguay,2009,male,25-34,43,486170.0,8.844642820412613
29132,Paraguay,2009,male,35-54,53,604066.0,8.773875702323918
29133,Paraguay,2009,male,05-14,5,695155.0,0.7192640490250376
29134,Paraguay,2009,male,55-74,32,279099.0,11.465465659138873
29135,Paraguay,2009,male,75+,7,53377.0,13.11426269741649
29136,Paraguay,2010,female,15-24,30,632271.0,4.744800884430885
29137,Paraguay,2010,female,25-34,9,483820.0,1.860195940639081
29138,Paraguay,2010,female,35-54,13,591324.0,2.198456345421461
29139,Paraguay,2010,female,05-14,3,665063.0,0.4510850851723822
29140,Paraguay,2010,female,55-74,6,286507.0,2.094189670758481
29141,Paraguay,2010,female,75+,2,69409.0,2.881470702646631
29142,Paraguay,2010,male,15-24,54,655068.0,8.24341900382861
29143,Paraguay,2010,male,25-34,36,502955.0,7.157698004791681
29144,Paraguay,2010,male,35-54,42,612290.0,6.85949468389162
29145,Paraguay,2010,male,05-14,2,690556.0,0.28962169614050126
29146,Paraguay,2010,male,55-74,20,290394.0,6.887194639007693
29147,Paraguay,2010,male,75+,6,55046.0,10.899974566726012
29148,Paraguay,2011,female,15-24,32,637360.0,5.02071043052592
29149,Paraguay,2011,female,25-34,18,499220.0,3.6056247746484513
29150,Paraguay,2011,female,35-54,14,601068.0,2.329187379797294
29151,Paraguay,2011,female,05-14,6,659621.0,0.9096132476073381
29152,Paraguay,2011,female,55-74,6,296138.0,2.0260824345406534
29153,Paraguay,2011,female,75+,0,71811.0,0.0
29154,Paraguay,2011,male,15-24,84,660879.0,12.710344858892475
29155,Paraguay,2011,male,25-34,57,518996.0,10.982743604960346
29156,Paraguay,2011,male,35-54,47,622380.0,7.551656544233427
29157,Paraguay,2011,male,05-14,7,685194.0,1.0216084787665975
29158,Paraguay,2011,male,55-74,18,300442.0,5.991173005105811
29159,Paraguay,2011,male,75+,9,57390.0,15.682174594877157
29160,Paraguay,2012,female,15-24,41,643043.0,6.375934424291999
29161,Paraguay,2012,female,25-34,17,514812.0,3.3021763284461128
29162,Paraguay,2012,female,35-54,12,612639.0,1.9587391596029637
29163,Paraguay,2012,female,05-14,7,655451.0,1.0679669418461488
29164,Paraguay,2012,female,55-74,8,306185.0,2.612799451312115
29165,Paraguay,2012,female,75+,3,74473.0,4.0283055604044415
29166,Paraguay,2012,male,15-24,62,667289.0,9.291326546668685
29167,Paraguay,2012,male,25-34,41,535053.0,7.662792284128862
29168,Paraguay,2012,male,35-54,47,634551.0,7.406812060811503
29169,Paraguay,2012,male,05-14,10,681050.0,1.4683209749651274
29170,Paraguay,2012,male,55-74,20,310836.0,6.43426115379171
29171,Paraguay,2012,male,75+,7,59901.0,11.685948481661407
29172,Paraguay,2013,female,15-24,34,648644.0,5.241704232213664
29173,Paraguay,2013,female,25-34,8,530115.0,1.5091065146241853
29174,Paraguay,2013,female,35-54,14,625749.0,2.2373187971534914
29175,Paraguay,2013,female,05-14,14,652740.0,2.1448049759475443
29176,Paraguay,2013,female,55-74,4,316626.0,1.2633201316379579
29177,Paraguay,2013,female,75+,2,77315.0,2.586820151328979
29178,Paraguay,2013,male,15-24,88,673551.0,13.065083416103606
29179,Paraguay,2013,male,25-34,60,550647.0,10.896272929844347
29180,Paraguay,2013,male,35-54,46,648452.0,7.093817275604054
29181,Paraguay,2013,male,05-14,8,678324.0,1.1793774066670204
29182,Paraguay,2013,male,55-74,34,321545.0,10.573947658959087
29183,Paraguay,2013,male,75+,11,62499.0,17.60028160450567
29184,Paraguay,2014,female,15-24,40,652997.0,6.125602414712472
29185,Paraguay,2014,female,25-34,20,544363.0,3.6740189910041647
29186,Paraguay,2014,female,35-54,27,639933.0,4.219191696630741
29187,Paraguay,2014,female,05-14,12,651376.0,1.8422539362825772
